subs,class,EEAct,ERAct,RRAct,EEActUnsigned,ERActUnsigned,RRActUnsigned,subsMem,RT,eHippLeft,eHippRight,rHippLeft,rHippRight,encSess,retSess,Item,ClassSpecVoxVals,OtherClassSpecVoxVals,IntensityActDiff,NrmIntensityActDiff,globalSignal,EERSA_CorClass,EERSA_IncClass,ERRSA_CorClass,ERRSA_IncClass,eHippLeftUnstd,eHippRightUnstd,rHippLeftUnstd,rHippRightUnstd,EEHippOnlyAct,ERHippOnlyAct,EIntensity_ActCor,EIntensity_ActInc,EIntensity_ActDiff
16,1,1.3132,-0.95519,1.9688,1.3132,-0.95519,1.9688,1,1.3601,2.4698,1.4645,0.30851,-0.15469,4,3,RAGGED,-2.1964,0.59808,-1.8987,0.11315,0.12307,0.16489,0.083842,0.056225,0.050168,0.85772,0.46812,0.13123,0.07914,1.1715,-1.4681,-1.0323,-0.74889,-0.28339
16,1,2.1445,-2.467,1.4162,2.1445,-2.467,1.4162,1,1.6598,0.28946,-0.93095,-0.23638,0.11813,5,3,WILD,-1.5956,1.5783,-2.0779,0.035628,0.3108,0.057783,0.17539,-0.12155,-0.085185,0.13415,-0.26597,0.078782,0.30265,-1.832,0.27606,0.58722,-0.85292,1.4401
16,2,-0.94787,1.7812,0.13883,0.94787,-1.7812,-0.13883,1,1.9203,-2.9412,-1.0783,-0.046601,1.0051,4,3,ANGELIC,-0.9543,0.4982,-0.97051,0.11714,0.037153,-0.045672,-0.108,-0.026821,-0.0059752,-1.1625,-0.50472,-0.039897,0.31537,-2.2621,-0.62953,0.70096,-1.2751,1.9761
16,1,2.4723,-0.33556,0.30885,2.4723,-0.33556,0.30885,0,1.6041,1.3516,1.214,-0.060128,-0.020124,2,3,FRAGILE,-0.59544,-0.014613,-0.40676,-0.0070675,0.13279,0.030169,-0.087202,-0.019236,-0.06248,0.67167,0.60353,0.018565,0.12244,0.47156,2.3563,0.47789,-1.0557,1.5336
16,1,3.3874,1.9881,1.9756,3.3874,1.9881,1.9756,1,1.3362,-0.072617,0.055478,0.16375,-0.34234,4,3,ARTIFICIAL,-0.034894,-1.8263,1.0912,0.21103,0.32438,0.041974,0.020179,-0.050971,-0.074407,-0.067599,-0.03168,0.21657,0.19268,1.3252,-0.62143,0.56208,-0.92922,1.4913
16,2,-1.5893,-2.1203,-2.2346,1.5893,2.1203,2.2346,1,1.6999,-2.0392,-1.7515,-0.19825,0.58456,2,3,BOOKISH,1.022,-0.091475,0.76935,0.086992,0.17253,0.034944,-0.058034,0.080873,0.13455,-0.83428,-0.70286,9.7468e-05,0.31378,1.3132,0.8359,1.1884,-0.82856,2.0169
16,2,-2.0573,-2.6539,0.015252,2.0573,2.6539,-0.015252,1,1.6041,-0.28325,-0.43666,0.71842,-0.48842,2,3,ROBOTIC,0.74152,-0.53561,0.84482,0.04021,0.84553,0.079589,0.0086476,-0.15666,-0.15823,-0.12245,-0.17002,0.73301,0.57799,0.48646,-0.34589,0.034532,-0.67719,0.71172
16,1,4.3547,2.091,1.1672,4.3547,2.091,1.1672,1,1.2801,-1.2921,-0.056107,-1.0589,-0.4528,6,3,FRUITY,1.3388,-1.3223,1.7423,0.045117,-0.16752,0.14866,-0.18448,0.10404,0.094314,-0.63896,-0.22798,-0.50124,-0.23424,-1.9022,-0.39361,0.90679,-1.4871,2.3939
16,2,-2.6973,-1.5034,-0.69046,2.6973,1.5034,0.69046,0,1.4917,-0.12594,-0.50085,-0.31581,0.21885,4,3,CONTENT,0.59727,-0.41503,0.67046,0.087154,-0.29814,0.15739,-0.11283,-0.00022155,0.060899,-0.4704,-0.62095,-0.34691,-0.16299,4.2674,-2.7026,1.1085,-1.7738,2.8823
16,1,1.2998,-0.99965,0.20293,1.2998,-0.99965,0.20293,1,1.5563,1.1949,0.75946,-1.0734,-1.0409,1,3,AERONAUTIC,-1.1427,0.71536,-1.2346,0.109,-0.29079,0.12148,-0.088061,-0.023774,-0.038616,0.44278,0.27057,-0.58636,-0.48836,0.11757,0.25632,0.72259,-1.0638,1.7863
16,2,-3.7163,-2.3349,1.6543,3.7163,2.3349,-1.6543,1,1.952,1.3507,0.10232,-0.43539,-1.2771,4,3,METICULOUS,-0.22247,-1.6354,0.84361,0.06304,0.031752,0.10062,-0.1173,-0.056104,-0.089152,0.43377,-0.0074569,-0.16907,-0.29053,2.6416,-0.74323,2.6153,-1.3069,3.9222
16,1,3.5536,3.9639,1.1589,3.5536,3.9639,1.1589,1,1.7239,-3.7286,-1.5725,-1.218,-1.5175,1,3,STERILE,2.8054,-1.0676,2.6106,-0.065086,-0.32889,0.16301,-0.085737,0.12839,0.064769,-1.5166,-0.75165,-0.65775,-0.64423,6.4247,-2.7022,1.9812,-1.8455,3.8266
16,2,0.7073,0.64501,1.2626,-0.7073,-0.64501,-1.2626,0,1.4084,1.2774,1.2591,0.41026,0.94192,4,3,CONFIDENT,-0.88564,2.0159,-1.8496,0.050318,0.19942,-0.08093,0.067691,0.0088776,-0.014412,0.77302,0.75426,0.21414,0.42951,-1.0203,1.7979,-0.93418,0.73688,-1.6711
16,1,2.6573,0.034629,0.77669,2.6573,0.034629,0.77669,1,1.724,0.15502,0.072672,0.26788,1.2014,5,3,WARLIKE,-0.52053,0.24641,-0.5139,0.10278,-0.30395,0.16823,-0.11158,-0.013277,0.005749,0.42832,0.42095,-0.16256,0.090669,0.92248,-2.2231,2.0156,-1.3605,3.376
16,2,-2.4017,-0.4326,-0.34577,2.4017,0.4326,0.34577,1,2.168,0.33678,-0.62597,0.85517,-0.55801,5,3,DELICATE,-0.053062,-0.68817,0.38329,0.095843,-0.32683,0.29049,-0.043722,0.025941,0.025842,0.95488,0.70258,0.011615,-0.39039,0.8162,2.9244,-0.40993,-1.0513,0.64133
16,2,-3.8157,-1.5742,0.69217,3.8157,1.5742,-0.69217,0,1.9799,-0.53292,0.55859,0.54671,1.3932,6,3,MEDICAL,1.0293,-0.21401,0.84931,0.066859,0.42774,0.2178,-0.0072585,-0.16889,-0.1492,0.57443,0.98007,0.40733,0.73113,0.74541,-4.5172,1.4735,2.0239,-0.55036
16,1,2.3706,-0.6566,1.4113,2.3706,-0.6566,1.4113,1,1.1925,0.45892,0.50574,-1.6502,-1.7347,5,3,EERIE,-1.044,0.76138,-1.1939,0.13184,-0.74662,0.15107,0.014047,0.18377,0.154,-0.18037,-0.20538,-1.0644,-1.0328,0.72158,1.0409,0.32429,-0.98515,1.3094
16,2,-3.4832,-0.14626,-0.94919,3.4832,0.14626,0.94919,1,1.7161,-2.4751,-1.3519,0.76215,-0.042924,1,3,SHADY,0.27483,0.75869,-0.27155,0.061908,0.36345,0.26779,-0.077517,0.063904,0.010344,-0.2779,0.17733,0.4347,0.3029,-2.362,0.17749,1.4166,-1.8331,3.2497
16,1,1.4176,2.2442,0.48277,1.4176,2.2442,0.48277,1,1.6481,-2.6884,-3.6539,1.4372,0.062823,4,3,GENEROUS,1.4082,-0.82069,1.4844,-11.8485,-0.077113,0.094701,0.18076,0.029896,0.0051002,-0.092521,-0.27225,0.36449,-0.025341,1.4744,-1.5842,1.1642,-2.1187,3.2829
16,1,-0.78477,0.81228,-0.064062,-0.78477,0.81228,-0.064062,0,2.4922,0.81692,0.88616,-1.1289,-0.77459,4,3,CELESTIAL,0.22276,-1.4167,1.0208,0.10482,-0.50542,0.034904,0.28957,0.032382,0.060465,0.43146,0.43929,-0.74343,-0.59076,0.42169,-0.72451,-0.86645,-0.6027,-0.26375
16,2,-0.044229,-2.6022,-3.4799,0.044229,2.6022,3.4799,1,1.7943,0.57535,-0.39225,-0.35009,0.2682,1,4,WICKED,1.8383,-0.36264,1.5049,0.12514,-0.034376,-0.12705,0.039354,-0.0055344,0.10264,0.12466,-0.20947,-0.18496,0.063336,0.85746,-3.3156,0.24513,0.25201,-0.006878
16,1,2.124,-0.0053058,0.84046,2.124,-0.0053058,0.84046,1,1.4893,-0.50056,-0.79803,1.0035,0.64532,1,4,BARBARIC,-0.96019,-0.48057,-0.37678,0.080727,0.063409,-0.023939,0.09358,0.033236,0.031287,-0.28302,-0.37724,0.31662,0.24174,0.89535,0.19898,-0.42333,-0.90864,0.48531
16,2,-0.68044,-2.2746,-0.13032,0.68044,2.2746,0.13032,1,2.0932,-0.236,-0.43812,1.847,1.4327,1,4,AGED,0.96142,0.69182,0.24861,0.070095,0.28972,0.18241,-0.0037685,-0.013648,0.018023,-0.45849,-0.5478,0.7362,0.63112,0.26312,-0.29356,0.95821,-0.096254,1.0545
16,2,-3.5686,-4.01,0.5197,3.5686,4.01,-0.5197,1,1.6097,0.64274,-0.72635,-1.0111,-0.89648,5,4,WET,2.0859,-1.7128,2.5024,0.088063,0.36469,0.16317,-0.0091707,0.011878,0.019129,0.076248,-0.39307,-0.13495,0.079923,3.2617,-0.32309,1.0188,-1.1207,2.1395
16,2,-1.3795,-1.6306,-0.91181,1.3795,1.6306,0.91181,0,1.9175,-1.1416,-1.3542,0.3831,0.27217,6,4,TRASHY,0.36646,0.18472,0.143,0.10323,-0.42541,0.23329,-0.035076,-0.060129,-0.048038,-0.070522,-0.089937,-0.20552,-0.25201,1.9627,-0.74291,-0.017522,-1.3178,1.3003
16,1,1.6489,1.7628,1.4131,1.6489,1.7628,1.4131,1,2.0095,0.58722,0.36512,0.90093,1.4219,3,4,BAROQUE,-0.62722,-0.67906,-0.023097,0.050132,0.17434,-0.0064995,0.094918,-0.0095068,-0.007396,-0.010647,-0.11603,0.35609,0.53569,1.9,0.99262,-0.34025,-0.87453,0.53428
16,1,0.19782,1.1988,0.93291,0.19782,1.1988,0.93291,1,1.0532,1.1736,1.805,0.87615,1.1208,1,4,BUFF,0.55513,-0.24989,0.54017,0.083092,0.22362,-0.01656,-0.0081463,-0.052766,-0.080256,0.75609,0.94865,0.38027,0.49605,1.3868,1.4263,0.25329,-0.2719,0.52519
16,1,-0.8538,-3.5834,-1.4561,-0.8538,-3.5834,-1.4561,1,1.2897,-0.56926,0.20916,0.64278,1.1942,3,4,ADULT,-0.89748,2.9186,-2.4093,0.042603,-0.014476,0.12598,0.095491,0.12065,0.10237,-0.21637,0.042417,0.14896,0.32349,-0.8042,-2.6092,0.31885,0.37336,-0.054517
16,2,-0.62118,0.028216,2.1679,0.62118,-0.028216,-2.1679,1,1.7576,0.87402,0.68275,-0.99669,-0.28212,6,4,MORBID,-0.56403,-1.4346,0.48251,0.049471,0.72536,0.14022,0.068997,-0.079522,-0.07226,-0.18945,-0.3114,0.11062,0.53356,0.2959,-1.9987,-0.22007,-0.98529,0.76523
16,2,-2.3078,-3.1444,-0.87917,2.3078,3.1444,0.87917,1,1.9613,0.63252,0.00064115,0.53054,-0.0047261,6,4,EXCLUSIVE,2.0619,-0.89545,1.9864,-0.25807,-0.19386,0.093439,-0.0089827,0.15096,0.15213,-0.16125,-0.40983,-0.0053067,-0.1375,-1.18,-0.30058,1.2778,-0.54871,1.8265
16,1,-0.32411,-1.4038,-0.5218,-0.32411,-1.4038,-0.5218,0,1.4776,0.24314,1.7237,0.99852,1.402,2,4,TECHNICAL,-1.2849,0.92231,-1.4604,0.01712,1.0731,-0.018378,0.091946,-0.079582,-0.1336,0.17728,0.64811,0.96642,1.2436,1.5904,3.3209,0.63982,0.14442,0.4954
16,2,-2.42,-0.31514,-0.54898,2.42,0.31514,0.54898,1,1.5614,-0.52586,-1.1731,-1.0801,-0.45838,3,4,BARREN,0.54682,0.017802,0.37086,0.18509,-0.031512,0.24946,-0.10607,0.0057448,0.046767,-0.11579,-0.30888,-0.41899,-0.12587,-0.7493,1.9674,0.42008,-1.1082,1.5283
16,2,-0.29145,0.10697,-1.1285,0.29145,-0.10697,1.1285,0,1.7812,-0.34031,-0.14285,-0.80157,-1.0921,4,4,RADICAL,0.1581,0.25264,-0.043941,0.09249,-0.24104,0.16712,-0.028694,-0.01397,0.018402,-0.31786,-0.26423,-0.46623,-0.46181,-0.56291,2.5038,-0.21494,-1.1989,0.98398
16,1,2.5304,0.48572,0.33053,2.5304,0.48572,0.33053,1,1.2657,-0.71611,-0.66181,-0.95697,-1.9509,5,4,FLOWERY,-0.76573,0.52522,-0.85537,0.10774,-0.33517,0.11276,0.16074,0.011904,-0.0063882,-0.076395,-0.032292,-0.57773,-0.76314,0.35682,-0.42123,0.078775,-1.5971,1.6759
16,2,-2.8376,-0.28566,-2.1018,2.8376,0.28566,2.1018,1,2.5495,0.50327,0.30499,0.92737,0.6465,3,4,SWEATY,1.3745,0.13532,0.87687,0.041196,-0.27931,0.014929,-0.034985,0.035272,0.046055,0.017217,-0.074395,0.066339,-0.035257,-2.1455,0.38393,1.8806,-0.21298,2.0935
16,1,1.425,1.0314,-0.0016617,1.425,1.0314,-0.0016617,1,1.4653,-0.51983,-1.5864,1.9554,2.0407,5,4,SANDY,0.91648,-0.077556,0.68718,0.10549,-0.53447,0.1442,0.090564,0.019693,0.060175,-0.17559,-0.50767,0.22645,0.12203,-1.7832,-1.0935,-0.15129,-0.88308,0.73179
16,1,-2.395,-0.84238,0.062188,-2.395,-0.84238,0.062188,1,1.2451,0.39048,1.4283,-0.38559,-0.82563,2,4,EPIC,-1.0407,-0.44296,-0.45598,0.05235,0.4903,-0.050947,0.094326,-0.068446,-0.1154,0.17271,0.494,0.14921,0.20078,-1.1018,7.2405,-0.65349,0.82204,-1.4755
16,1,2.236,0.22597,1.0495,2.236,0.22597,1.0495,1,2.0416,-1.3002,-1.6983,-0.86821,0.688,1,4,UNREFINED,0.34047,-0.4169,0.49233,0.094654,-0.34462,0.20532,-0.062604,0.030926,0.023459,-0.55778,-0.66349,-0.55528,-0.077329,0.61977,0.52426,0.039526,-1.1447,1.1842
16,1,-1.3534,0.63988,1.3494,-1.3534,0.63988,1.3494,1,1.9134,-0.79365,-0.6956,-1.0907,-1.5033,5,4,SAFE,-0.44235,-0.98876,0.29513,0.079069,-0.071988,-0.14406,0.22443,-0.063113,-0.075,-0.064937,-0.0021302,-0.44898,-0.43398,-0.39632,-0.78004,-0.72831,0.71614,-1.4445
16,1,2.9223,1.1971,-0.21249,2.9223,1.1971,-0.21249,1,2.7733,0.32398,0.48734,1.174,0.51498,6,4,MILITARY,-0.42535,-0.57573,0.054722,0.11155,-0.52405,0.08363,-0.099984,0.059513,0.08743,0.014183,0.047202,-0.017054,-0.26842,-1.1866,2.3395,-0.017635,-1.3357,1.3181
16,1,3.793,-1.8899,-2.962,3.793,-1.8899,-2.962,0,1.8977,-0.10401,-1.2666,-0.34173,-0.40732,3,4,MESSY,-0.14944,1.6988,-1.142,0.060758,-0.021619,0.14574,-0.26001,-0.093301,-0.16125,-0.84679,-1.2688,-0.17388,-0.10441,-0.93356,2.7962,1.4296,-0.53459,1.9641
16,2,-2.1846,-0.16111,-1.8488,2.1846,0.16111,1.8488,1,2.5176,-1.4427,-1.5664,0.44044,-0.17623,4,4,ACROBATIC,1.0265,1.0678,0.064378,0.061647,-0.3051,0.21656,-0.097961,0.099531,0.10741,-0.25447,-0.24345,-0.10769,-0.2725,-2.1323,-1.9644,0.82742,-1.202,2.0294
16,2,-2.7822,1.2852,1.8035,2.7822,-1.2852,-1.8035,1,2.4173,1.0818,1.3896,0.032147,0.10749,4,4,FOREIGN,-0.54789,0.35281,-0.59799,0.098137,-0.17766,0.13607,0.066177,-0.039083,-0.068549,0.46663,0.54004,-0.15557,-0.094852,4.0477,2.7509,0.50723,-0.67325,1.1805
16,2,-1.1601,-0.6211,-0.37495,1.1601,0.6211,0.37495,1,2.0933,0.92515,0.78908,-0.46837,-0.40928,2,4,PERFUMED,-0.49567,-0.77921,0.12992,0.083904,0.30659,0.35457,-0.032751,-0.041312,-0.068198,0.43357,0.37031,0.0012899,0.16068,-0.17526,1.9818,0.45573,-1.536,1.9917
16,2,-4.3117,1.0555,0.28699,4.3117,-1.0555,-0.28699,0,1.9069,-0.87977,-0.58156,-0.45134,-0.45469,2,5,FISHY,-0.53029,0.14129,-0.4565,0.11459,0.075422,0.23898,0.0080338,0.018492,0.045623,-0.30861,-0.19463,-0.14551,-0.038438,-0.50176,0.73665,0.75904,-1.8398,2.5989
16,1,4.7348,1.4739,1.9352,4.7348,1.4739,1.9352,0,1.7741,0.44334,-0.70734,-1.2528,-1.8601,2,5,OUTLANDISH,-0.34731,-0.89088,0.30169,0.021637,0.16178,0.14853,-0.15296,0.026753,0.046663,0.39341,0.027206,-0.34742,-0.33864,1.7937,-1.5764,1.442,-2.4658,3.9078
16,2,-0.082664,-0.35653,-3.4527,0.082664,0.35653,3.4527,1,2.2178,-1.6811,-0.58982,-2.6671,0.55136,2,5,JUDICIOUS,-0.61158,0.64465,-0.82071,0.11592,-0.031036,0.012759,-0.051369,-0.09263,-0.050043,-0.7989,-0.42621,-0.9315,0.14067,-2.4807,-8.2357,0.62314,0.0078151,0.61532
16,1,0.40692,0.43689,-0.76783,0.40692,0.43689,-0.76783,1,1.6982,-1.3658,-0.7804,1.1554,0.53713,3,5,ETHNIC,1.6357,1.6211,0.15175,0.047453,0.64814,-0.059437,0.10409,0.022816,-0.0064774,-0.53096,-0.31632,0.74482,0.68391,2.1327,3.1215,0.08368,-0.17781,0.26149
16,2,-3.5634,-0.25853,-0.54005,3.5634,0.25853,0.54005,1,1.998,-0.75477,-0.47244,0.8011,1.0096,5,5,SACRED,-0.089017,0.712,-0.49704,0.10315,-0.28226,0.23878,0.10579,0.075503,0.060153,-0.25603,-0.14969,0.023672,0.05786,1.9111,4.5092,0.78414,-0.68857,1.4727
16,2,-0.068761,-0.24067,0.17235,0.068761,0.24067,-0.17235,1,2.1139,0.32408,-1.0389,1.3435,0.85055,3,5,DIRTY,-0.26386,-0.83673,0.32688,0.094263,-0.28978,0.11433,-0.0086214,0.12927,0.048038,-0.068664,-0.53008,0.19358,0.0099218,2.9071,1.161,0.77545,-0.27146,1.0469
16,2,-0.56277,0.68172,-1.108,0.56277,-0.68172,1.108,1,1.246,0.15331,0.55692,-0.40796,-0.0079968,1,5,THRIFTY,-0.32155,2.7877,-1.9272,0.047908,-0.14057,-0.13382,0.16716,0.1387,0.17268,-0.01139,0.10541,-0.27336,-0.095294,-2.7323,2.8375,0.75538,0.87174,-0.11637
16,1,0.44347,0.9322,-3.3439,0.44347,0.9322,-3.3439,0,1.914,0.2549,-0.0035961,-0.38252,0.14734,1,5,SEASICK,1.4519,1.1664,0.30114,0.10634,-0.19115,0.10778,0.12177,0.054358,0.062753,-0.21516,-0.32987,-0.29831,-0.095258,-1.4166,0.095507,0.86574,0.35803,0.50771
16,2,-1.3283,-0.39193,1.043,1.3283,0.39193,-1.043,1,1.9018,-0.47169,-0.12064,-1.6241,-2.2353,3,5,BROTHERLY,0.69193,0.23029,0.34238,0.066768,0.36897,0.17588,0.066183,0.050323,0.063823,0.090838,0.2294,-0.32931,-0.26787,1.0624,1.4973,0.66719,1.2723,-0.60514
16,1,0.23105,1.0476,-0.42684,0.23105,1.0476,-0.42684,1,1.9061,-0.55575,0.0063211,0.94925,1.7862,3,5,REPTILIAN,1.3924,-0.34603,1.1834,0.09849,-0.52221,0.12747,-0.067872,0.14322,0.16824,-0.3321,-0.15178,-0.087896,0.065576,1.6422,-1.6125,0.22764,-0.55981,0.78746
16,1,2.736,1.309,0.79626,2.736,1.309,0.79626,1,1.11,1.3175,1.7423,0.24281,-0.55677,4,5,BRIDAL,0.84593,-0.39554,0.83215,0.1153,-0.66632,0.13299,-0.1697,0.050911,0.015366,0.14504,0.22076,-0.40949,-0.66299,0.41134,-1.4915,1.6263,-0.61167,2.2379
16,1,2.7496,-0.47577,-1.4265,2.7496,-0.47577,-1.4265,0,1.8498,0.52112,1.3285,0.21073,0.070165,5,5,HELLISH,-0.94853,-0.0092867,-0.65651,0.16342,0.16485,0.18416,0.065,-0.076994,-0.030154,0.49324,0.75618,0.12707,0.17213,2.1861,-1.818,0.36418,-1.6054,1.9696
16,1,0.26233,1.2095,-0.86023,0.26233,1.2095,-0.86023,1,1.3258,-1.1398,-0.70076,-1.409,-0.81765,2,5,NAUTICAL,0.48853,-0.43797,0.60856,0.091635,-0.32978,0.13979,-0.10644,0.12473,0.13023,-0.79273,-0.65642,-0.71985,-0.46099,0.72498,-2.9099,0.062779,-0.048488,0.11127
16,2,-2.4032,2.6284,-0.75641,2.4032,-2.6284,0.75641,0,1.438,0.83854,2.065,-0.56201,-0.03646,5,5,FLUFFY,0.3073,2.299,-1.1897,0.050542,-0.24736,0.1674,-0.080954,0.050775,0.092807,0.90299,1.3093,-0.39307,-0.18909,1.3308,2.0607,0.93796,0.21057,0.72739
16,2,-0.57925,-0.38181,1.6279,0.57925,0.38181,-1.6279,1,1.9379,-0.53841,-0.68009,-0.96085,-0.76081,2,5,GAUDY,0.14316,-0.8043,0.59121,0.074233,0.38304,0.034907,-0.09846,-0.17899,-0.13699,-0.44385,-0.49772,-0.1066,0.13044,1.0234,-3.5282,0.18205,-1.2595,1.4416
16,2,-1.1863,-1.2234,0.05197,1.1863,1.2234,-0.05197,1,1.8457,1.2271,1.5431,-0.11237,0.78098,5,5,PASTORAL,0.83105,0.25503,0.4244,0.045484,0.71639,0.024571,0.069096,-0.071433,-0.070256,0.33453,0.39376,0.38564,0.80187,-0.6678,-1.4469,0.47798,-0.92079,1.3988
16,1,3.0399,-1.7643,0.036013,3.0399,-1.7643,0.036013,0,1.8101,-0.36833,-1.5003,-0.42277,0.35164,3,5,CREEPY,-1.6957,0.69901,-1.6107,0.021969,0.32576,0.078066,0.16198,0.050875,-0.0091999,-0.10406,-0.45965,0.028622,0.37606,-0.38497,2.3027,0.96634,-1.6163,2.5826
16,1,-0.12684,1.4907,0.43978,-0.12684,1.4907,0.43978,1,1.758,-0.089711,-0.27958,0.40049,-1.1345,1,5,DELINQUENT,-0.49773,-1.1041,0.32692,0.080459,-0.087724,0.0099413,0.15613,0.043523,0.023726,-0.1587,-0.2303,0.02253,-0.34948,-0.68876,0.8282,0.39362,-0.78223,1.1758
16,2,-2.3704,0.91045,0.56862,2.3704,-0.91045,-0.56862,0,1.9859,1.5728,1.7232,1.377,0.28748,3,5,EXOTIC,-1.8129,-0.45489,-0.98778,0.092637,-0.069325,0.10878,0.031082,-0.055666,-0.021866,0.77924,0.79984,0.35016,0.040165,2.5602,2.1516,0.76466,0.3306,0.43406
16,2,-1.6188,0.64947,-0.60547,1.6188,-0.64947,0.60547,1,1.6137,0.52979,-0.13177,0.658,0.20281,3,5,ELDERLY,-1.0029,0.1736,-0.80616,0.097363,-0.13561,0.20827,-0.051384,0.023366,-0.013833,0.5432,0.34044,0.074219,-0.035742,-0.39211,2.3323,-0.097924,0.16171,-0.25963
16,1,0.59563,0.59458,1.9228,0.59563,0.59458,1.9228,1,2.0181,1.0407,0.41632,-0.13338,0.30913,6,5,BIG,0.21979,-1.0027,0.76591,0.086036,-0.2485,0.1227,-0.059488,0.078724,0.044143,0.41974,0.19314,-0.25552,-0.099063,2.1019,-0.78354,0.55388,-0.52978,1.0837
16,2,-4.4373,-2.3696,-4.5578,4.4373,2.3696,4.5578,1,2.5059,0.068935,-0.27333,1.8677,2.5867,4,5,BUOYANT,2.3519,1.5754,0.67967,0.10502,-0.21044,0.039616,-0.12035,0.055093,0.087433,0.1267,0.018658,0.4154,0.53143,0.44753,0.016737,1.673,-1.0193,2.6923
16,2,0.22018,-1.4212,0.50066,-0.22018,1.4212,-0.50066,1,1.6056,-0.41246,0.40786,-0.068461,0.089218,3,5,MYTHICAL,0.79651,-0.076889,0.60302,0.11551,0.018558,0.098492,-0.036534,0.087004,0.019447,-0.43479,-0.18714,-0.059177,0.058938,-2.7129,0.35082,0.28965,-0.74783,1.0375
16,2,-2.5325,1.0909,-0.69842,2.5325,-1.0909,0.69842,1,1.4043,0.60583,-0.08162,-0.4672,-0.41556,1,6,CHAOTIC,-1.4398,-0.1042,-0.9415,0.1201,-0.5819,0.092368,-0.014618,0.049953,0.045973,0.095899,-0.15199,-0.58101,-0.55835,1.0573,0.51899,0.40889,-0.99755,1.4064
16,1,-0.31799,0.33808,1.5211,-0.31799,0.33808,1.5211,1,1.3997,-0.65807,-0.69554,0.30551,-0.65658,3,6,BLOODY,-0.89846,0.41301,-0.8795,0.11338,-0.45219,0.011119,0.14065,0.052384,0.083441,-0.32827,-0.33448,-0.24812,-0.51712,-1.6698,-3.1256,-0.32998,0.2978,-0.62779
16,2,-0.38438,-0.31786,-0.58489,0.38438,0.31786,0.58489,1,2.3233,-0.90507,0.13891,-1.1901,0.47556,6,6,DOMESTIC,0.87907,2.3745,-0.83668,0.070005,0.14505,-0.0017986,0.023392,0.047653,0.10037,-0.90815,-0.60236,-0.33822,0.2629,0.72262,-1.7228,0.72121,0.08988,0.63133
16,1,0.84887,-0.92689,0.56096,0.84887,-0.92689,0.56096,1,2.3354,-0.080653,0.017331,-0.81069,-0.63586,1,6,CONTAGIOUS,-0.48764,0.67166,-0.75069,0.052908,0.44723,0.17176,0.15581,-0.12076,-0.10826,0.24573,0.29473,-0.015701,0.21538,0.58828,-0.15563,0.87706,-1.4159,2.293
16,1,1.6199,-0.46312,-3.2939,1.6199,-0.46312,-3.2939,0,2.3558,0.63661,0.46623,-0.27593,0.7654,1,6,CHERUBIC,-0.82875,0.48548,-0.87509,0.1007,-0.12266,0.070253,-0.13124,0.085611,0.07236,0.18704,0.10969,-0.21896,0.12298,2.5764,0.92882,-0.089283,-1.1804,1.0911
16,2,0.0041844,-0.7936,0.38881,-0.0041844,0.7936,-0.38881,0,2.0718,-0.14816,0.36045,-0.80034,-0.45445,6,6,HONORABLE,-0.31019,-0.25513,-0.060707,0.10251,-0.37187,-0.042337,0.096353,0.013375,0.041053,-0.19784,-0.045633,-0.55118,-0.39946,-0.19476,2.8095,0.21362,0.708,-0.49438
16,1,-0.85821,-2.0959,-0.3922,-0.85821,-2.0959,-0.3922,1,1.8915,-1.0934,0.021567,0.67513,-0.56811,6,6,MONUMENTAL,-1.871,0.8876,-1.8483,0.14228,0.10802,-0.013389,0.064819,-0.11192,-0.071023,-0.2481,0.14253,0.23978,-0.041949,-1.988,-3.1385,0.95305,0.41091,0.54213
16,1,4.7269,0.14948,1.8587,4.7269,0.14948,1.8587,1,0.97505,-0.31109,-0.38236,-0.035391,-0.43934,1,6,DYNAMIC,-0.17556,-0.45715,0.15667,0.081996,-0.11693,0.045784,-0.10916,-0.062689,-0.054133,-0.37364,-0.41143,-0.13749,-0.18985,1.3667,-1.6929,1.1001,-1.4887,2.5888
16,2,-0.38287,-0.66705,-1.5758,0.38287,0.66705,1.5758,1,2.2758,0.032067,-0.44934,0.0024747,0.97544,5,6,GLAMOROUS,0.68284,0.2863,0.30182,0.083663,0.1366,0.19542,-0.0025874,0.075558,0.040504,-0.0368,-0.19929,0.041289,0.38776,-0.85026,-0.61593,0.69313,-0.63256,1.3257
16,2,1.8527,-2.1044,-1.1677,-1.8527,2.1044,1.1677,1,1.3714,0.26036,0.55912,2.3125,2.6626,6,6,BOURGEOIS,1.0064,0.61746,0.32547,0.062437,0.42109,0.097316,0.13118,-0.03008,-0.038987,0.34839,0.45176,0.97026,1.0584,-0.27359,-1.6585,-0.99645,1.8236,-2.82
16,2,-3.5474,1.6946,0.87528,3.5474,-1.6946,-0.87528,1,1.7512,-0.46689,0.80085,-0.61027,-1.7198,3,6,AGRARIAN,-1.0179,0.1169,-0.782,0.10718,-0.35753,0.023919,-0.024211,-0.064203,-0.041031,-0.17848,0.23467,-0.48063,-0.72028,1.48,-0.78433,1.3962,-0.26735,1.6635
