RTs,subs,class,EncAct,subsMem,ECent
0,21,FALSE,-1.7604,1,0.27555
2.121,21,FALSE,3.2524,1,0.15524
1.621,21,TRUE,0.87828,2,-0.056098
2.2326,21,FALSE,0.69305,2,0.12985
1.4532,21,FALSE,2.3928,2,0.24851
0,21,FALSE,-4.6765,1,-0.0017431
1.4131,21,TRUE,1.8718,2,0.33218
1.4966,21,TRUE,2.3089,2,-0.26621
2.1734,21,FALSE,-0.11341,2,0.1218
1.6171,21,TRUE,0.48917,2,0.2302
2.0768,21,TRUE,2.8827,2,0.58006
1.6248,21,FALSE,1.2726,2,-0.1835
1.5973,21,TRUE,-0.8849,2,0.41437
1.7611,21,FALSE,3.3475,2,-0.24905
1.4048,21,TRUE,3.3586,2,0.18371
2.3927,21,FALSE,2.2148,2,0.42382
2.2933,21,TRUE,3.6431,2,0.3217
1.513,21,TRUE,1.6616,1,-0.2032
1.157,21,FALSE,0.159,2,0.25705
1.7528,21,TRUE,2.6469,1,-0.13975
1.9173,21,FALSE,2.3154,2,-0.24379
2.7372,21,TRUE,2.6897,1,0.4573
1.493,21,FALSE,0.33263,2,-0.076842
1.0247,21,FALSE,-0.65448,2,0.17585
1.8336,21,TRUE,0.52717,2,-0.1221
2.1009,21,FALSE,0.90165,1,0.15341
1.5927,21,FALSE,3.828,2,0.018271
1.2133,21,TRUE,3.0421,2,-0.16583
1.7131,21,TRUE,1.5454,2,0.52333
2.0208,21,TRUE,3.2706,2,-0.35658
0,21,FALSE,2.1395,1,0.21764
1.6612,21,FALSE,2.1959,2,0.095622
1.5851,21,FALSE,1.306,2,-0.075422
2.4369,21,TRUE,1.204,2,0.14353
1.8088,21,TRUE,0.39178,1,0.10591
1.3568,21,FALSE,4.066,2,0.42668
2.0212,21,TRUE,0.92459,2,-0.075766
1.8251,21,FALSE,1.7036,2,-0.12479
2.9008,21,TRUE,-0.18102,2,-0.11785
1.1288,21,FALSE,1.7037,2,-0.1819
1.3492,21,FALSE,3.852,2,0.46242
1.0807,21,FALSE,1.9114,2,0.12889
1.3013,21,FALSE,-0.21521,2,0.0022095
2.7446,21,TRUE,1.3153,2,0.01068
1.9572,21,TRUE,2.9589,2,-0.11336
1.4459,21,TRUE,0.87082,1,0.081883
2.5049,21,FALSE,-0.59989,2,-0.20397
2.2137,21,TRUE,0.88571,2,0.21703
1.8974,21,TRUE,-0.69832,2,0.2609
1.9332,21,FALSE,2.0503,1,-0.26139
1.905,21,TRUE,-0.03446,2,0.0027854
1.9017,21,TRUE,0.40679,1,0.1722
2.5935,21,FALSE,0.4989,2,-0.081735
1.0053,21,FALSE,0.64821,2,0.044634
1.9691,21,TRUE,3.2327,2,0.18781
1.5414,21,FALSE,4.1554,2,-0.17965
2.8172,21,TRUE,2.9461,2,0.24264
1.397,21,FALSE,1.1639,2,0.24738
2.457,21,FALSE,-0.080558,2,0.18446
2.1575,21,FALSE,2.8381,2,-0.31034
2.4413,21,FALSE,0.55696,2,-0.18384
2.2612,21,FALSE,2.5779,2,0.027491
2.6569,21,TRUE,2.5959,2,0.33716
1.2936,21,TRUE,1.6669,2,-0.1071
1.669,21,FALSE,5.325,2,0.44902
2.3177,21,TRUE,1.6832,2,0.4624
0.99338,21,TRUE,2.1097,2,-0.36808
1.9654,21,FALSE,1.4332,2,-0.29335
0,21,FALSE,-2.0691,1,-0.13725
2.2812,21,TRUE,-0.29326,1,0.39052
1.8926,21,FALSE,0.048195,2,-0.014039
2.6084,21,TRUE,-0.78446,1,0.48323
0,21,FALSE,2.9219,1,0.35808
1.2008,21,FALSE,2.362,2,0.12536
2.4126,21,TRUE,-0.023819,2,-0.052822
1.1603,21,FALSE,1.541,2,0.064718
1.717,21,FALSE,3.357,2,0.46547
2.1447,21,TRUE,-0.14461,2,0.40244
1.4526,21,FALSE,0.7217,2,-0.11694
1.1969,21,TRUE,2.5117,1,0.50366
0,21,FALSE,-2.8105,1,0.44418
0,21,FALSE,-2.9056,1,0.085583
2.3205,21,TRUE,-0.40163,2,-0.14555
0,21,FALSE,-1.6759,1,0.33236
1.1849,21,TRUE,-0.32104,1,-0.15989
1.9324,21,TRUE,3.5374,2,0.37215
0,21,FALSE,0.43845,1,0.0044976
1.549,21,FALSE,0.83932,2,-0.0094094
2.3207,21,TRUE,1.5897,2,-0.067029
1.6126,21,FALSE,0.22784,2,0.2052
1.0322,21,FALSE,0.99074,2,-0.12199
2.261,21,FALSE,3.7216,1,0.040626
2.3287,21,FALSE,1.0475,2,-0.15385
2.5245,21,TRUE,1.92,1,0.11757
2.3683,21,FALSE,1.7199,1,-0.22172
1.9968,21,FALSE,1.3396,1,-0.21258
1.329,22,TRUE,2.8567,2,0.071195
1.4051,22,TRUE,1.9629,2,0.83612
1.9408,22,FALSE,-0.95613,2,-0.011211
1.3287,22,FALSE,-0.61549,2,0.0058737
1.7412,22,TRUE,1.2317,2,-0.11649
1.3888,22,FALSE,3.4389,2,-0.27112
2.5765,22,TRUE,2.6877,1,0.52817
1.4212,22,FALSE,1.7137,2,0.39753
1.353,22,TRUE,3.5089,1,0.59194
1.0407,22,TRUE,3.441,2,-0.081046
1.3172,22,TRUE,1.2575,2,0.41446
1.153,22,FALSE,1.8044,2,0.35143
2.0688,22,TRUE,1.8356,2,0.52425
1.5613,22,TRUE,2.0119,2,0.11454
1.121,22,FALSE,-1.6105,2,0.28381
1.4766,22,FALSE,0.52633,2,0.28177
2.4813,22,TRUE,1.5132,2,0.49281
1.3251,22,FALSE,3.7087,2,-0.079339
1.7529,22,FALSE,1.798,2,0.076161
1.3648,22,FALSE,1.4184,2,0.32752
1.3775,22,FALSE,0.59288,2,0.16477
1.2612,22,FALSE,2.4056,1,0.32008
1.7371,22,TRUE,2.7591,2,-0.049085
1.7008,22,FALSE,0.36762,1,0.086366
1.1898,22,TRUE,0.46156,2,0.021107
1.7371,22,TRUE,0.52335,2,-0.036725
1.6369,22,FALSE,3.4589,2,-0.10393
1.1053,22,FALSE,5.5694,2,0.36704
1.8933,22,FALSE,-1.3547,2,0.056388
1.0009,22,TRUE,-0.17204,2,0.15466
1.7009,22,FALSE,-0.11598,1,0.013502
1.7453,22,TRUE,0.56451,2,0.081836
1.1972,22,FALSE,2.592,2,0.40247
1.721,22,FALSE,-0.87964,2,0.50268
1.0617,22,FALSE,4.3729,2,0.093707
1.4974,22,FALSE,0.83229,2,-0.16364
1.509,22,FALSE,1.3582,2,0.15736
1.1407,22,FALSE,0.50307,2,-0.18779
1.5892,22,FALSE,0.70372,2,-0.12549
2.401,22,FALSE,1.9711,2,0.36177
1.1168,22,TRUE,1.6682,2,-0.07148
2.0974,22,TRUE,2.1823,2,-0.16276
1.117,22,FALSE,0.15364,2,0.36478
2.5247,22,FALSE,0.76478,1,-0.46343
1.5294,22,TRUE,0.81842,2,0.023948
2.0052,22,TRUE,2.4997,2,-0.40531
1.153,22,TRUE,2.8404,2,0.64679
1.2375,22,TRUE,4.4098,2,0.51112
1.8485,22,FALSE,3.5015,1,0.45857
2.0277,22,FALSE,2.5606,2,0.056738
1.4954,22,TRUE,0.93515,2,-0.24641
2.1793,22,FALSE,4.4531,2,-0.092472
1.3757,22,FALSE,-1.2414,2,0.3296
1.5076,22,TRUE,0.25505,2,0.56255
1.4192,22,FALSE,1.2297,1,0.27965
1.3997,22,TRUE,1.5526,2,0.53596
2.1717,22,FALSE,0.42043,2,0.010867
2.0874,22,TRUE,1.4811,2,-0.37357
0.95528,22,FALSE,-0.84371,1,0.40262
2.4791,22,FALSE,-1.2161,1,0.032949
0.81965,22,FALSE,-0.26129,2,0.21777
1.8512,22,TRUE,2.9305,2,0.57342
1.8149,22,TRUE,1.9953,2,0.67358
2.1797,22,FALSE,4.5381,1,0.28356
2.8315,22,FALSE,-0.18071,1,-0.38317
1.6789,22,TRUE,-0.62421,2,0.087278
2.2436,22,FALSE,0.57677,2,0.3532
1.6715,22,FALSE,3.2008,2,0.37363
1.8193,22,TRUE,-0.58712,2,-0.059831
2.1511,22,TRUE,1.1134,2,0.094065
1.9157,22,TRUE,0.45206,2,-0.042077
2.1072,22,TRUE,2.0587,2,0.16305
1.7567,22,FALSE,1.7516,2,-0.085139
1.5127,22,TRUE,1.7697,2,-0.23363
1.3563,22,TRUE,1.2934,2,0.029166
0.86805,22,TRUE,1.8331,2,0.69737
1.3526,22,TRUE,1.8448,2,0.66118
1.3484,22,TRUE,0.64916,2,0.11712
1.4163,22,FALSE,-0.94107,2,-0.072999
1.3961,22,TRUE,2.9147,2,0.59319
1.6088,22,FALSE,0.63667,1,0.28122
1.5725,22,FALSE,0.86749,2,-0.09713
1.5603,22,FALSE,2.3417,2,-0.014174
1.8838,22,FALSE,1.9154,2,0.34961
1.5207,22,TRUE,3.8349,2,-0.38373
2.4684,22,FALSE,-0.54302,2,-0.11395
1.7363,22,TRUE,2.3597,2,0.16932
1.3161,22,TRUE,1.1273,2,0.011017
1.3928,22,FALSE,1.0136,2,-0.31596
1.3085,22,FALSE,2.5445,2,-0.31385
1.6083,22,FALSE,0.37113,2,0.16888
1.236,22,TRUE,2.8222,2,0.077637
1.2165,22,FALSE,-0.23222,1,0.083571
2.7084,22,FALSE,-2.6297,2,-0.1598
1.1123,22,FALSE,1.4918,1,-0.0038288
1.7722,22,TRUE,1.7129,1,-0.012969
2.1928,22,TRUE,3.4873,2,-0.20925
1.2766,22,TRUE,1.7775,2,0.41183
2.3763,22,FALSE,0.7774,1,0.26297
1.7374,22,FALSE,1.877,2,-0.22118
1.9966,22,TRUE,0.40183,1,-0.15854
1.1931,22,TRUE,2.4661,2,0.040998
1.6048,22,TRUE,1.2991,1,0.16391
1.9446,22,FALSE,0.99769,1,0.085899
1.6046,22,FALSE,-0.76832,1,0.10169
1.7088,22,TRUE,-0.11445,2,0.091752
1.9607,22,TRUE,1.9232,2,-0.30101
1.8684,22,FALSE,-1.7875,2,0.032239
1.7291,22,FALSE,1.9189,1,0.052502
1.3686,22,FALSE,0.57271,1,0.22006
1.4685,22,TRUE,4.142,2,0.67585
2.2571,22,FALSE,0.93967,2,0.56704
1.3487,22,FALSE,2.4048,2,0.22539
1.3207,22,FALSE,-0.33526,2,0.22626
1.2605,22,FALSE,3.8958,1,-0.25934
1.0368,22,TRUE,1.0382,2,0.35631
2.0167,22,TRUE,0.74925,1,0.12209
1.6124,22,FALSE,0.071827,2,0.22696
2.249,22,FALSE,-1.1345,1,-0.0014194
1.9328,22,TRUE,2.3001,1,0.65887
2.1127,22,FALSE,2.8867,2,-0.15437
1.8925,22,TRUE,2.1334,2,-0.1508
1.385,22,TRUE,3.231,2,-0.012838
1.3889,22,TRUE,1.2209,2,0.30911
2.0368,22,TRUE,0.82783,2,-0.13432
1.5361,22,FALSE,-0.20689,2,0.26886
1.2125,22,FALSE,-1.6485,1,0.01335
1.8441,22,TRUE,1.1925,2,0.11972
2.368,22,TRUE,2.3026,1,-0.27521
1.5244,22,FALSE,0.16949,1,-0.2006
2.1924,22,FALSE,1.853,1,0.24192
2.144,22,FALSE,3.0615,1,-0.31884
1.1166,22,TRUE,3.8535,1,0.58641
2.3002,22,FALSE,0.5228,2,0.076933
1.9681,22,FALSE,3.5832,2,0.46639
1.1885,22,TRUE,2.1685,2,0.25093
2.4963,22,FALSE,-1.1076,1,-0.10229
1.292,22,TRUE,3.7514,2,0.33312
1.5598,22,FALSE,3.1292,2,-0.09899
2.0284,22,FALSE,2.2241,2,0.16496
2.0162,22,FALSE,-0.43592,2,0.48086
1.4041,22,TRUE,3.3657,2,-0.25534
1.344,22,FALSE,3.4622,2,0.48414
1.2203,22,TRUE,2.6996,1,0.56284
2.0163,22,FALSE,0.10279,1,-0.0077668
2.3722,22,TRUE,1.142,1,0.62354
1.0478,22,FALSE,-0.13368,2,0.067182
1.2723,22,TRUE,4.0957,2,-0.20623
1.4339,23,FALSE,1.6556,2,-0.095392
2.3862,23,TRUE,1.0412,2,0.18445
2.2858,23,TRUE,1.8402,1,0.47615
1.3459,23,TRUE,1.6877,2,0.36127
2.3301,23,FALSE,1.6527,2,0.24779
1.854,23,FALSE,-1.776,2,0.39799
2.4179,23,TRUE,1.7097,2,0.14256
1.8225,23,FALSE,2.2587,1,-0.13545
1.9698,23,FALSE,-1.8065,2,0.18264
0,23,FALSE,-4.2095,1,0.02149
2.062,23,TRUE,2.5556,2,0.048123
2.3736,23,TRUE,0.35611,2,0.08884
1.9542,23,FALSE,-0.013862,2,0.35025
1.3979,23,TRUE,0.46106,2,-0.097736
1.6098,23,FALSE,1.9314,2,0.18241
1.3183,23,FALSE,1.151,2,0.37954
1.2701,23,FALSE,0.74071,2,0.25058
1.1698,23,FALSE,-1.8073,2,0.0004366
1.7102,23,TRUE,-1.035,2,0.1358
1.642,23,FALSE,3.5416,2,0.16058
1.5543,23,TRUE,0.73589,2,-0.12924
1.6463,23,FALSE,1.3987,2,0.12729
2.5942,23,TRUE,3.3978,2,-0.18122
2.6699,23,FALSE,2.2977,2,-0.2114
1.7378,23,TRUE,0.66083,2,-0.037329
2.1583,23,FALSE,1.1702,2,-0.18068
1.3658,23,FALSE,0.98432,2,-0.16263
2.4576,23,FALSE,2.6413,2,-0.013854
1.3743,23,TRUE,2.6977,2,0.27313
2.6138,23,TRUE,3.9292,2,0.52291
1.7057,23,TRUE,3.8511,2,-0.31389
1.5701,23,FALSE,0.52581,2,-0.084393
1.3537,23,TRUE,0.93371,2,0.17149
2.2063,23,FALSE,1.8004,2,-0.19845
1.5221,23,FALSE,0.54559,2,-0.15516
2.014,23,TRUE,1.6537,2,-0.019528
1.6177,23,FALSE,-1.8547,2,-0.30607
1.9021,23,TRUE,2.1185,2,-0.42041
1.9657,23,TRUE,-0.5688,2,-0.16701
1.6499,23,FALSE,2.4441,2,0.15748
1.6981,23,TRUE,-0.93536,2,-0.13998
2.0377,23,FALSE,2.4187,2,0.17867
1.7271,23,FALSE,1.3283,2,0.28394
1.6502,23,TRUE,1.975,2,0.18974
2.126,23,FALSE,1.713,1,-0.040729
1.3299,23,FALSE,3.6032,2,0.11154
1.9344,23,FALSE,1.8451,2,0.12481
1.1905,23,FALSE,0.1264,2,-0.35419
1.1623,23,FALSE,-1.0346,2,-0.15181
1.5423,23,TRUE,0.66812,2,-0.071718
1.6099,23,TRUE,1.4828,2,0.12473
1.7783,23,TRUE,0.97222,2,0.27375
2.1185,23,TRUE,2.0117,2,-0.26534
1.4262,23,FALSE,3.864,2,-0.54108
2.0781,23,FALSE,0.12201,2,0.016711
1.3139,23,FALSE,1.695,2,-0.25504
2.2225,23,FALSE,0.20375,1,0.046584
2.8183,23,FALSE,-0.1156,1,-0.1135
2.47,23,FALSE,0.24554,1,0.16325
1.3826,23,TRUE,1.2601,2,0.41458
2.5383,23,TRUE,0.73334,2,0.10341
2.5299,23,TRUE,0.05673,2,-0.23944
2.3905,23,FALSE,-0.54061,2,0.033138
2.2135,23,TRUE,0.87551,2,0.034613
1.7372,23,TRUE,1.6816,2,-0.16012
1.6937,23,FALSE,1.4741,2,-0.44823
2.6654,23,TRUE,1.3067,1,0.5911
1.9733,23,TRUE,0.88202,1,-0.038083
2.2011,23,FALSE,2.9734,2,-0.14998
2.0642,23,TRUE,2.2369,2,0.1224
2.0294,23,TRUE,2.9726,2,0.27095
1.8975,23,FALSE,1.1871,2,-0.18408
2.0896,23,TRUE,0.51252,2,0.26056
2.3335,23,FALSE,2.38,2,0.31857
1.985,23,FALSE,1.0831,2,-0.10249
2.5817,23,FALSE,3.758,2,-0.01013
1.7734,23,FALSE,2.5247,2,-0.25903
1.1972,23,FALSE,1.0089,2,0.0054985
1.9212,23,TRUE,2.8165,2,-0.14202
2.4079,23,FALSE,2.3451,2,0.20064
1.4111,23,TRUE,2.2111,2,0.12629
2.0309,23,TRUE,-0.033632,2,0.119
1.1829,23,FALSE,0.93935,2,0.28564
1.3148,23,TRUE,4.8796,2,-0.024643
2.4794,23,FALSE,3.8625,2,0.34102
1.4031,23,FALSE,0.21445,2,-0.10982
1.4389,23,FALSE,-0.98857,1,0.15261
2.5067,23,TRUE,3.2767,1,-0.23143
1.1514,23,TRUE,0.22182,2,-0.029951
1.2549,23,TRUE,2.8287,2,-0.15656
1.4667,23,FALSE,0.31484,2,0.16313
1.5193,23,TRUE,1.601,2,-0.072623
1.707,23,FALSE,0.75865,2,0.030361
1.7667,23,FALSE,0.74984,2,0.28414
1.8427,23,TRUE,-1.0382,1,-0.014246
1.5353,23,FALSE,0.046357,2,-0.083218
1.971,23,FALSE,0.78471,2,-0.052345
1.2308,23,FALSE,1.2876,2,-0.15156
1.4906,23,TRUE,2.3688,1,-0.27203
1.5433,23,FALSE,-0.073345,2,-0.29948
1.475,23,TRUE,0.54871,1,0.1906
1.6549,23,FALSE,1.082,2,0.24175
1.8988,23,TRUE,-0.12741,1,0.033666
2.5163,23,FALSE,-2.72,2,0.42303
1.4554,23,FALSE,0.53571,2,0.0093062
1.8079,23,FALSE,-0.92844,1,-0.029859
1.8075,23,TRUE,0.89561,2,0.19525
1.3641,23,FALSE,0.12623,2,0.15426
2.26,23,FALSE,4.0828,1,-0.18501
2.0195,23,FALSE,1.007,1,-0.32865
1.704,23,FALSE,0.19003,2,0.067909
2.2037,23,FALSE,-1.5057,2,0.20998
2.1114,23,FALSE,2.5953,2,-0.020275
2.508,23,TRUE,4.2969,2,0.37454
2.6475,23,TRUE,-2.271,2,0.2689
0,23,FALSE,-1.0346,1,0.48605
1.2638,23,FALSE,2.1749,1,-0.054296
1.3236,23,TRUE,-0.48732,1,-0.31974
2.2634,23,TRUE,2.0605,2,0.39524
1.2919,23,FALSE,3.3327,2,-0.28986
1.7357,23,FALSE,3.6593,2,-0.23192
0,24,FALSE,2.8813,1,0.060979
1.596,24,TRUE,3.1341,2,0.10229
1.5518,24,TRUE,0.90447,2,0.17388
1.1796,24,FALSE,3.4408,2,0.57347
2.7432,24,FALSE,1.1177,2,0.23926
0,24,FALSE,2.2277,1,0.10195
2.7036,24,FALSE,-0.58949,2,-0.028626
2.0195,24,FALSE,0.97605,2,0.018521
1.4721,24,FALSE,0.83818,2,-0.30876
2.5478,24,FALSE,1.4175,1,-0.0047877
1.3678,24,TRUE,2.8515,2,0.0072146
1.4195,24,TRUE,2.8497,2,0.49186
1.7521,24,TRUE,1.1251,2,0.48799
0.93978,24,TRUE,0.078874,2,0.13856
1.3197,24,TRUE,0.69823,2,0.035705
1.7316,24,FALSE,0.77537,2,-0.1935
2.9439,24,TRUE,0.0094744,2,-0.22284
0.98792,24,TRUE,1.2876,2,0.15971
1.2476,24,TRUE,2.5651,2,0.029812
1.0755,24,FALSE,4.8479,2,0.20082
1.1762,24,FALSE,2.685,2,0.046415
1.8917,24,FALSE,-1.4091,1,0.08774
2.5677,24,FALSE,3.5557,2,-0.19851
1.4354,24,FALSE,4.1637,2,0.13
1.7223,24,FALSE,2.4569,2,0.56378
1.5054,24,TRUE,0.60254,2,0.26431
0.97381,24,TRUE,0.023731,2,0.11042
0,24,FALSE,3.2987,1,0.41508
0,24,FALSE,-0.71586,1,0.34241
1.9853,24,FALSE,1.6042,2,-0.13871
2.3658,24,FALSE,2.7919,1,-0.064249
2.8016,24,FALSE,2.0718,2,-0.031564
2.3816,24,FALSE,0.80359,2,0.015535
1.1212,24,FALSE,4.6665,2,-0.060457
1.502,24,TRUE,-0.53364,2,0.20126
1.5335,24,TRUE,-1.4757,2,-0.53024
1.7055,24,FALSE,-1.598,1,-0.27858
1.582,24,FALSE,-1.1073,2,-0.051271
1.8818,24,TRUE,1.8965,2,-0.1685
1.4295,24,FALSE,-3.252,1,-0.11554
1.2734,24,TRUE,-1.0944,2,0.24197
2.406,24,TRUE,-0.25044,1,0.17873
1.5536,24,FALSE,3.1445,2,-0.036083
2.1336,24,TRUE,0.016771,2,0.24012
1.0894,24,TRUE,0.29194,2,0.24633
1.302,24,FALSE,1.1021,2,-0.30148
2.0409,24,FALSE,2.0341,1,-0.3002
1.6041,24,TRUE,3.6296,2,-0.038568
1.6478,24,FALSE,3.9693,2,-0.11343
1.5316,24,TRUE,0.85361,2,0.33498
2.06,24,TRUE,2.1082,2,0.037107
1.5476,24,FALSE,2.9015,2,0.06685
1.1362,24,TRUE,-0.98241,2,0.00020873
2.5879,24,FALSE,0.030922,2,0.31493
1.7236,24,TRUE,1.5084,2,0.63247
1.924,24,FALSE,2.8578,1,0.067427
2.1278,24,FALSE,0.79584,1,-0.33349
1.4599,24,FALSE,3.5614,2,0.084151
1.2159,24,FALSE,3.4816,2,-0.24125
0.99564,24,TRUE,2.152,1,0.34101
1.4081,24,TRUE,2.5358,2,-0.027258
1.0121,24,FALSE,1.2171,2,0.41682
2.1759,24,TRUE,1.3422,2,0.32506
1.2517,24,FALSE,3.0705,2,0.071725
1.2519,24,FALSE,-1.0614,2,0.18246
1.84,24,TRUE,0.44334,2,0.15727
2.3395,24,FALSE,-0.048904,2,-0.12821
2.1998,24,FALSE,0.1462,2,-0.32666
1.9796,24,TRUE,0.47818,2,0.074754
2.5996,24,FALSE,0.57197,2,0.16613
1.4752,24,TRUE,2.4843,2,-0.14593
2.159,24,FALSE,-0.025513,1,-0.26716
1.8677,24,FALSE,1.5551,2,0.24336
2.0155,24,FALSE,1.2017,1,-0.13956
1.3713,24,FALSE,2.8781,2,0.11819
1.7831,24,TRUE,-1.1976,2,-0.022215
1.8235,24,FALSE,0.90185,2,0.017457
2.4273,24,TRUE,1.5866,1,0.45978
1.7993,24,TRUE,0.54655,2,0.28106
2.3397,24,TRUE,2.1509,2,0.40829
2.8476,24,FALSE,1.1599,2,0.17302
1.2353,24,TRUE,1.8195,2,0.47581
1.3991,24,TRUE,3.4666,2,0.24238
1.4358,24,FALSE,-0.66228,2,-0.039514
1.0715,24,FALSE,3.1669,2,0.38633
1.3634,24,FALSE,2.1317,2,-0.11231
2.3512,24,FALSE,2.2889,2,-0.13254
1.8316,24,TRUE,-0.87475,2,-0.30557
2.0834,24,TRUE,-0.55936,2,0.013632
2.5192,24,TRUE,0.28482,2,0.10044
1.6009,24,FALSE,-0.38442,2,0.24875
1.532,24,TRUE,1.7791,2,-0.44989
1.4639,24,TRUE,-2.0703,2,-0.25543
1.2997,24,TRUE,-0.35438,2,0.33189
2.1444,24,TRUE,-2.5595,2,-0.032513
2.0159,24,TRUE,3.7663,2,0.52578
2.1877,24,FALSE,4.2984,2,-0.064033
1.5283,24,TRUE,0.42196,2,0.15152
1.772,24,FALSE,0.24253,2,0.34577
1.3477,24,FALSE,0.26018,2,0.39804
1.8323,24,FALSE,1.0556,2,0.18217
1.652,24,FALSE,3.2011,2,0.24437
2.2719,24,FALSE,2.9719,1,0.6724
1.8997,24,FALSE,1.4326,2,-0.083077
1.4642,24,TRUE,1.7589,2,-0.44988
2.1401,24,TRUE,0.27475,2,-0.07521
1.5921,24,TRUE,2.1149,2,-0.074851
2.524,24,FALSE,1.5303,1,0.15525
1.1557,24,TRUE,0.28553,2,0.37016
2.1438,24,TRUE,2.117,2,0.53838
1.6955,24,TRUE,1.1134,2,-0.22433
0.9706,24,TRUE,0.90722,2,0.080731
2.2503,24,TRUE,2.0743,1,0.046068
1.0787,24,TRUE,2.1121,2,0.10341
1.7227,24,TRUE,0.77475,2,0.16541
2.6384,24,FALSE,3.0475,2,-0.14092
1.2101,24,FALSE,1.9367,2,0.27987
1.6387,24,TRUE,2.9938,2,-0.1081
0.87452,24,FALSE,4.3564,2,0.19859
1.3985,24,FALSE,0.31802,2,-0.024694
2.1382,24,FALSE,0.54939,2,0.55981
1.2106,24,TRUE,2.9774,2,0.20115
1.3345,24,TRUE,1.7823,2,-0.27927
1.4021,24,FALSE,2.5973,2,-0.16117
1.4546,24,TRUE,-1.9277,2,-0.29955
1.9626,24,FALSE,-1.6432,1,0.14554
2.1664,24,FALSE,0.2014,2,0.17408
1.3622,24,TRUE,2.0641,2,0.36894
1.2708,24,FALSE,2.3134,2,0.013525
2.3945,24,FALSE,-0.055863,2,0.091529
0,24,FALSE,-0.67123,1,0.19895
2.0821,24,FALSE,-1.0019,2,0.18391
2.1267,24,TRUE,1.0969,1,0.26268
1.2025,24,TRUE,-0.60449,2,-0.035782
2.1264,24,FALSE,1.6036,2,-0.069904
1.3942,24,FALSE,1.7399,2,0.039879
1.8133,25,TRUE,1.0084,1,0.307
2.2169,25,FALSE,-0.41789,2,0.44055
2.1213,25,FALSE,1.9225,2,0.32831
1.5731,25,FALSE,1.5645,2,0.46699
1.6329,25,FALSE,-2.2956,2,-0.37744
1.6251,25,TRUE,1.4071,2,0.13922
1.8531,25,FALSE,0.41548,2,-0.056951
1.273,25,TRUE,1.6036,2,0.34887
1.7372,25,FALSE,1.1049,2,0.31473
1.7411,25,TRUE,0.2957,2,0.13488
2.4088,25,TRUE,0.22506,2,-0.13993
1.0053,25,TRUE,1.875,2,-0.45531
1.2651,25,TRUE,0.3786,2,0.0098681
1.9894,25,FALSE,2.1967,1,-0.11778
1.4732,25,FALSE,-1.3525,1,0.24133
1.5448,25,TRUE,-1.4386,2,-0.098043
1.5174,25,TRUE,-0.84682,1,-0.22911
1.8211,25,TRUE,0.62463,2,0.12853
1.8329,25,FALSE,1.8046,2,-0.0048043
1.7053,25,FALSE,-1.0281,2,0.20627
1.3361,25,TRUE,1.3734,2,0.035528
1.0518,25,TRUE,1.0534,2,0.014688
1.5563,25,TRUE,-0.94992,1,-0.26563
1.32,25,TRUE,1.0689,2,0.26113
0.051949,25,FALSE,0.21647,1,0.0065722
1.8558,25,TRUE,2.7094,2,0.18697
2.1719,25,FALSE,-0.52056,2,0.28806
1.5037,25,FALSE,2.3997,2,0.1481
0,25,FALSE,1.5806,1,-0.31357
2.4237,25,FALSE,1.9244,1,0.02491
1.5323,25,FALSE,0.56627,2,0.10727
1.9602,25,FALSE,-0.47638,2,-0.16511
1.9083,25,TRUE,-0.73511,1,0.1203
2.1201,25,TRUE,1.2021,2,-0.14326
1.1079,25,TRUE,0.76573,2,0.26232
2.0394,25,TRUE,-0.65092,1,0.13619
2.0346,25,FALSE,2.71,1,0.21599
0.91049,25,TRUE,2.2278,2,0.5147
1.2148,25,FALSE,-1.1945,2,0.11117
1.7583,25,FALSE,0.089151,2,0.37493
1.6464,25,TRUE,0.034196,2,-0.021619
1.8506,25,FALSE,-1.9324,2,-0.011011
1.8144,25,FALSE,-0.75748,2,0.18143
1.7949,25,TRUE,1.4373,2,-0.065537
1.9066,25,TRUE,1.2473,1,0.33727
1.8145,25,FALSE,0.57871,1,0.23673
1.9108,25,FALSE,-2.1125,1,0.05665
1.6666,25,TRUE,0.3614,2,0.14184
2.0464,25,FALSE,-1.7037,2,0.20768
1.675,25,TRUE,2.1495,1,0.43948
0.92689,25,TRUE,1.928,2,0.12646
2.1947,25,TRUE,0.32004,2,-0.12517
2.9027,25,FALSE,-2.2175,1,-0.077335
1.9707,25,FALSE,1.3686,2,0.19585
0,25,FALSE,-1.0524,1,0.30094
1.7055,25,FALSE,0.41595,1,0.11909
1.7411,25,TRUE,1.2085,1,0.07578
1.9167,25,FALSE,0.73242,2,0.028172
1.685,25,TRUE,4.3077,2,0.25089
1.665,25,FALSE,3.4552,1,0.45513
2.3647,25,TRUE,1.3166,1,-0.24524
1.4169,25,TRUE,2.1823,2,0.47309
1.6688,25,FALSE,0.61812,2,0.054779
1.2895,25,TRUE,0.54938,2,0.07042
1.4851,25,FALSE,2.8538,2,-0.0052074
1.6128,25,TRUE,-0.66024,2,-0.0051459
1.1614,25,TRUE,2.182,2,0.19569
1.1412,25,TRUE,1.7985,2,0.13179
2.5967,25,FALSE,0.49918,2,-0.072673
2.2813,25,FALSE,2.2378,2,-0.20953
1.3969,25,TRUE,0.32167,2,-0.094062
1.985,25,TRUE,0.63048,2,-0.21019
0,25,FALSE,0.46682,1,-0.041507
